1,1,0.021168,5286.11690963,5286.32858990,0
2,1,0.0236616,5286.33199429,5286.56861019,0
3,1,0.0239404,5286.57018533,5286.80958897,0
4,1,0.0237583,5286.81104823,5286.104863158,0
5,1,0.0239125,5286.105010969,5286.128923427,0
6,1,0.0236126,5286.129070081,5286.152682679,0
7,1,0.0235232,5286.152827991,5286.176351206,0
8,1,0.0239007,5286.176500525,5286.200401214,0
9,1,0.0238292,5286.200563834,5286.224393007,0
10,1,0.0238041,5286.224508230,5286.248312340,0
11,1,0.0240527,5286.248379258,5286.272431983,0
12,1,0.0239395,5286.272576706,5286.296516241,0
13,1,0.0241637,5286.296697664,5286.320861325,0
14,1,0.0238485,5286.321012408,5286.344860948,0
15,1,0.02339,5286.345007692,5286.368397733,0
16,1,0.0243041,5286.368556025,5286.392860116,0
17,1,0.0238494,5286.393006817,5286.416856188,0
18,1,0.0238518,5286.417005711,5286.440857546,0
19,1,0.0238504,5286.441004672,5286.464855089,0
20,1,0.023857,5286.465003043,5286.488860036,0
21,1,0.0239214,5286.489007419,5286.512928781,0
22,1,0.0237095,5286.513086411,5286.536795935,0
23,1,0.0239759,5286.536943852,5286.560919733,0
24,1,0.023374,5286.561066522,5286.584440533,0
25,1,0.0239948,5286.584595688,5286.608590533,0
26,1,0.0241671,5286.608738623,5286.632905745,0
27,1,0.0237807,5286.633076275,5286.656856959,0
28,1,0.0233115,5286.657004241,5286.680315730,0
29,1,0.0244036,5286.680451745,5286.704855358,0
30,1,0.0238526,5286.705004495,5286.728857123,0
31,1,0.0236113,5286.729006722,5286.752618060,0
32,1,0.0241554,5286.752763060,5286.776918418,0
33,1,0.0234902,5286.777063887,5286.800554063,0
34,1,0.0238253,5286.800782794,5286.824608108,0
35,1,0.0241083,5286.824756942,5286.848865275,0
36,1,0.023628,5286.849011876,5286.872639895,0
37,1,0.0237445,5286.872698664,5286.896443195,0
38,1,0.0242929,5286.896555740,5286.920848679,0
39,1,0.023583,5286.920995828,5286.944578865,0
40,1,0.0236391,5286.944723094,5286.968362233,0
41,1,0.023848,5286.968537525,5286.992385575,0
42,1,0.0243871,5286.992528293,5287.16915408,0
43,1,0.0238517,5287.17060123,5287.40911796,0
44,1,0.023851,5287.41058014,5287.64909025,0
45,1,0.0237911,5287.65063275,5287.88854408,0
46,1,0.0238469,5287.89001802,5287.112848668,0
47,1,0.0238772,5287.112997136,5287.136874323,0
48,1,0.023892,5287.137021073,5287.160913046,0
49,1,0.0232225,5287.161058762,5287.184281262,0
50,1,0.0239404,5287.184400706,5287.208341150,0
51,1,0.0243654,5287.208499834,5287.232865192,0
52,1,0.0238203,5287.233024679,5287.256845025,0
53,1,0.0236596,5287.257000552,5287.280660185,0
54,1,0.0240297,5287.280808331,5287.304838001,0
55,1,0.0234785,5287.304985230,5287.328463698,0
56,1,0.023819,5287.328615719,5287.352434754,0
57,1,0.024262,5287.352580906,5287.376842938,0
58,1,0.0238419,5287.376989097,5287.400830950,0
59,1,0.0233596,5287.400981938,5287.424341490,0
60,1,0.0244098,5287.424488031,5287.448897865,0
61,1,0.0235682,5287.449043677,5287.472611894,0
62,1,0.0238042,5287.472757575,5287.496561796,0
63,1,0.024127,5287.496722033,5287.520849031,0
64,1,0.0237483,5287.521010783,5287.544759108,0
65,1,0.0234973,5287.544910014,5287.568407281,0
66,1,0.0240388,5287.568583310,5287.592622137,0
67,1,0.0241392,5287.592768233,5287.616907408,0
68,1,0.0236479,5287.617053817,5287.640701751,0
69,1,0.023971,5287.640866581,5287.664837608,0
70,1,0.0233107,5287.664983025,5287.688293753,0
71,1,0.0239707,5287.688418075,5287.712388740,0
72,1,0.0239434,5287.712490567,5287.736433948,0
73,1,0.0239029,5287.736579764,5287.760482685,0
74,1,0.0237436,5287.760659847,5287.784403469,0
75,1,0.0238895,5287.784657658,5287.808547139,0
76,1,0.0241198,5287.808735942,5287.832855740,0
77,1,0.0238255,5287.833015365,5287.856840894,0
78,1,0.0238568,5287.856988414,5287.880845177,0
79,1,0.0238496,5287.880991567,5287.904841192,0
80,1,0.0238537,5287.904988039,5287.928841719,0
81,1,0.0235416,5287.928990345,5287.952531969,0
82,1,0.0241644,5287.952678490,5287.976842894,0
83,1,0.023389,5287.976989331,5288.378305,0
84,1,0.0243512,5288.554172,5288.24905386,0
85,1,0.023773,5288.25051762,5288.48824756,0
86,1,0.0236289,5288.48971983,5288.72600900,0
87,1,0.0234889,5288.72745908,5288.96234783,0
88,1,0.0244188,5288.96377323,5288.120796086,0
89,1,0.023826,5288.121014214,5288.144840233,0
90,1,0.0233725,5288.145017480,5288.168389942,0
91,1,0.023744,5288.168549543,5288.192293525,0
92,1,0.0239229,5288.192425164,5288.216348073,0
93,1,0.0238954,5288.216434035,5288.240329406,0
94,1,0.0239061,5288.240408914,5288.264314986,0
95,1,0.0239354,5288.264378208,5288.288313573,0
96,1,0.0239424,5288.288377307,5288.312319658,0
97,1,0.0238807,5288.312389233,5288.336269884,0
98,1,0.023984,5288.336334626,5288.360318608,0
99,1,0.0238662,5288.360382329,5288.384248533,0
100,1,0.0240064,5288.384312129,5288.408318562,0
101,1,0.0239306,5288.408387519,5288.432318155,0
102,1,0.0243656,5288.432387629,5288.456753192,0
103,1,0.023984,5288.456853283,5288.480837275,0
104,1,0.0234282,5288.480994972,5288.504423150,0
105,1,0.0242956,5288.504579406,5288.528874969,0
106,1,0.0236312,5288.529034688,5288.552665858,0
107,1,0.0239956,5288.552835116,5288.576830740,0
108,1,0.0237178,5288.576981067,5288.600698828,0
109,1,0.0239459,5288.600894179,5288.624840086,0
110,1,0.0238228,5288.624988150,5288.648810900,0
111,1,0.0234426,5288.648961450,5288.672404001,0
112,1,0.0236855,5288.672564043,5288.696249586,0
113,1,0.0238992,5288.696369876,5288.720269073,0
114,1,0.0239127,5288.720359456,5288.744272119,0
115,1,0.0239054,5288.744340150,5288.768245562,0
116,1,0.0239343,5288.768297613,5288.792231900,0
117,1,0.0239396,5288.792283769,5288.816223325,0
118,1,0.0240241,5288.816287019,5288.840311158,0
119,1,0.0239302,5288.840381140,5288.864311307,0
120,1,0.0244145,5288.864380334,5288.888794874,0
121,1,0.0237344,5288.888921309,5288.912655692,0
122,1,0.0236917,5288.912811962,5288.936503661,0
123,1,0.0236739,5288.936643448,5288.960317309,0
124,1,0.0239177,5288.960389605,5288.984307305,0
125,1,0.0238788,5288.984370075,5289.8248858,0
126,1,0.0244881,5289.8351006,5289.32839116,0
127,1,0.023824,5289.33000116,5289.56824126,0
128,1,0.0233784,5289.56983108,5289.80361506,0
129,1,0.0238458,5289.80490192,5289.104336024,0
130,1,0.024401,5289.104422372,5289.128823406,0
131,1,0.0234312,5289.128973192,5289.152404358,0
132,1,0.0238271,5289.152551709,5289.176378786,0
133,1,0.0238936,5289.176486389,5289.200379972,0
134,1,0.0238148,5289.200548961,5289.224363804,0
135,1,0.0238818,5289.224551942,5289.248433775,0
136,1,0.0240333,5289.248535786,5289.272569046,0
137,1,0.0237559,5289.272726650,5289.296482567,0
138,1,0.0237155,5289.296638115,5289.320353608,0
139,1,0.0239299,5289.320492200,5289.344422073,0
140,1,0.0238438,5289.344567260,5289.368411046,0
141,1,0.0243282,5289.368554669,5289.392882918,0
142,1,0.0238826,5289.393028720,5289.416911336,0
143,1,0.023235,5289.417087900,5289.440322858,0
144,1,0.0239207,5289.440480990,5289.464401658,0
145,1,0.024269,5289.464549358,5289.488818310,0
146,1,0.0239154,5289.488965442,5289.512880837,0
147,1,0.0236495,5289.513030900,5289.536680355,0
148,1,0.0240522,5289.536827953,5289.560880150,0
149,1,0.0233181,5289.561028852,5289.584346942,0
150,1,0.0240843,5289.584517959,5289.608602268,0
151,1,0.0240826,5289.608750179,5289.632832789,0
152,1,0.0237965,5289.633022942,5289.656819418,0
153,1,0.0235287,5289.656965781,5289.680494514,0
154,1,0.0236967,5289.680664677,5289.704361365,0
155,1,0.023856,5289.704465464,5289.728321507,0
156,1,0.0239038,5289.728400464,5289.752304309,0
157,1,0.0243577,5289.752382220,5289.776739898,0
158,1,0.0236665,5289.776840635,5289.800507179,0
159,1,0.024139,5289.800680116,5289.824819089,0
160,1,0.0238221,5289.824977262,5289.848799393,0
161,1,0.0236391,5289.848947406,5289.872586483,0
162,1,0.023802,5289.872733081,5289.896535129,0
163,1,0.0241145,5289.896683597,5289.920798105,0
164,1,0.0239298,5289.920949700,5289.944879498,0
165,1,0.0233726,5289.945037275,5289.968409847,0
166,1,0.0242861,5289.968590587,5289.992876643,0
167,1,0.0238053,5289.993035366,5290.16840685,0
168,1,0.0238643,5290.17010866,5290.40875161,0
169,1,0.0238433,5290.41033462,5290.64876783,0
170,1,0.0237848,5290.65026589,5290.88811418,0
171,1,0.0239077,5290.88968671,5290.112876358,0
172,1,0.0237302,5290.113024376,5290.136754531,0
173,1,0.02394,5290.136913081,5290.160853080,0
174,1,0.023352,5290.160939858,5290.184291828,0
175,1,0.0239049,5290.184441668,5290.208346560,0
176,1,0.0242852,5290.208491656,5290.232776858,0
177,1,0.0239101,5290.232915379,5290.256825472,0
178,1,0.0238282,5290.256982629,5290.280810783,0
179,1,0.0238559,5290.280957328,5290.304813275,0
180,1,0.023852,5290.304961948,5290.328813948,0
181,1,0.0234153,5290.328962323,5290.352377664,0
182,1,0.0243399,5290.352534060,5290.376873922,0
183,1,0.0238494,5290.377019241,5290.400868661,0
184,1,0.0238359,5290.401035539,5290.424871400,0
185,1,0.023801,5290.425017025,5290.448818012,0
186,1,0.0232854,5290.448994498,5290.472279877,0
187,1,0.0240707,5290.472422775,5290.496493477,0
188,1,0.0241586,5290.496640667,5290.520799283,0
189,1,0.0238493,5290.520958980,5290.544808241,0
190,1,0.0233978,5290.544965844,5290.568363616,0
191,1,0.0242881,5290.568520709,5290.592808845,0
192,1,0.0239158,5290.592954421,5290.616870240,0
193,1,0.0238338,5290.617032741,5290.640866514,0
194,1,0.0238599,5290.641012658,5290.664872567,0
195,1,0.0233101,5290.665020095,5290.688330219,0
196,1,0.0243602,5290.688477531,5290.712837740,0
197,1,0.0237931,5290.712984254,5290.736777336,0
198,1,0.0239073,5290.736966877,5290.760874127,0
199,1,0.0232726,5290.761021792,5290.784294435,0
200,1,0.0239302,5290.784438983,5290.808369192,0
201,1,0.0242862,5290.808524539,5290.832810751,0
202,1,0.0238459,5290.832957222,5290.856803156,0
203,1,0.0239177,5290.856952385,5290.880870087,0
204,1,0.0238452,5290.881021748,5290.904866970,0
205,1,0.0238412,5290.905025164,5290.928866358,0
206,1,0.0234805,5290.929014137,5290.952494637,0
207,1,0.0237208,5290.952641794,5290.976362615,0
