1,0,0.00742038,10832.585796378,10832.593216758,1
2,0,0.00781188,10832.593609222,10832.601421097,1
3,0,0.00699289,10832.601564128,10832.608557016,1
4,0,0.00778347,10832.608710830,10832.616494304,1
5,0,0.00749621,10832.616636985,10832.624133193,1
6,0,0.0079306,10832.624278458,10832.632209054,1
7,0,0.00783809,10832.632352541,10832.640190631,1
8,0,0.00795455,10832.640333270,10832.648287818,1
9,0,0.00771204,10832.648431336,10832.656143374,1
10,3,0.0405699,10832.656284753,10832.696854669,1
11,0,0.00730331,10832.697009565,10832.704312878,1
12,0,0.0074928,10832.704526229,10832.712019024,1
13,0,0.00730002,10832.712163097,10832.719463116,1
14,0,0.00731316,10832.719631474,10832.726944629,1
15,0,0.00771013,10832.727086910,10832.734797041,1
16,0,0.00735317,10832.734940524,10832.742293690,1
17,1,0.0182157,10832.742436057,10832.760651735,1
18,0,0.00780724,10832.760805964,10832.768613208,1
19,2,0.0313523,10832.768867836,10832.800220133,1
20,0,0.00745503,10832.800364854,10832.807819883,1
21,2,0.0287073,10832.807963402,10832.836670660,1
22,0,0.00758901,10832.836837565,10832.844426576,1
23,0,0.00775633,10832.844638866,10832.852395201,1
24,2,0.0308685,10832.852609104,10832.883477637,1
25,1,0.0155791,10832.883602096,10832.899181235,1
26,0,0.00669493,10832.899281846,10832.905976780,1
27,0,0.00662122,10832.906060008,10832.912681225,1
28,0,0.00647362,10832.912772286,10832.919245908,1
29,0,0.00652278,10832.919316583,10832.925839360,1
30,0,0.00643985,10832.925914568,10832.932354419,1
31,0,0.00657388,10832.932426370,10832.939000246,1
32,0,0.00657408,10832.939071366,10832.945645450,1
33,0,0.00657892,10832.945715849,10832.952294769,1
34,0,0.00654118,10832.952365610,10832.958906788,1
35,0,0.00657394,10832.958969520,10832.965543461,1
36,0,0.00657029,10832.965614431,10832.972184716,1
37,0,0.00652579,10832.972247605,10832.978773392,1
38,0,0.00653806,10832.978835277,10832.985373341,1
39,0,0.00652574,10832.985441665,10832.991967408,1
40,0,0.00652728,10832.992029530,10832.998556809,1
41,0,0.00651949,10832.998618600,10833.5138092,1
42,0,0.00655552,10833.5199749,10833.11755267,1
43,0,0.0065238,10833.11852209,10833.18376011,1
44,0,0.00653431,10833.18437623,10833.24971935,1
45,1,0.0180863,10833.25033052,10833.43119326,1
46,0,0.00652762,10833.43181599,10833.49709221,1
47,0,0.00653318,10833.49770608,10833.56303788,1
48,0,0.00652828,10833.56365850,10833.62894126,1
49,0,0.00650403,10833.62955416,10833.69459447,1
50,0,0.00758566,10833.69531338,10833.77116998,1
51,0,0.00766856,10833.77233972,10833.84902536,1
52,0,0.00738325,10833.85035860,10833.92419107,1
53,0,0.00788178,10833.92623708,10833.100505485,1
54,0,0.0072539,10833.100661541,10833.107915437,1
55,0,0.00784302,10833.108065222,10833.115908243,1
56,0,0.00751104,10833.116052402,10833.123563443,1
57,0,0.00731167,10833.123739950,10833.131051621,1
58,1,0.0173663,10833.131182764,10833.148549027,1
59,0,0.00767499,10833.148702179,10833.156377169,1
60,0,0.00792376,10833.156591035,10833.164514791,1
61,0,0.00756698,10833.164669916,10833.172236895,1
62,0,0.00781642,10833.172379902,10833.180196318,1
63,0,0.00702275,10833.180339366,10833.187362116,1
64,0,0.00732267,10833.187532450,10833.194855121,1
65,0,0.00783514,10833.194998910,10833.202834054,1
66,0,0.00781342,10833.202976514,10833.210789931,1
67,0,0.00789404,10833.210934714,10833.218828756,1
68,0,0.00782542,10833.218975866,10833.226801288,1
69,0,0.00770806,10833.226943754,10833.234651818,1
70,0,0.00730123,10833.234795777,10833.242097003,1
71,0,0.00736407,10833.242240660,10833.249604729,1
72,0,0.00789842,10833.249749450,10833.257647866,1
73,1,0.0192539,10833.257790507,10833.277044432,1
74,0,0.00681099,10833.297421086,10833.304232076,1
75,0,0.0071678,10833.304353535,10833.311521339,1
76,0,0.00772608,10833.311663128,10833.319389208,1
77,0,0.00778786,10833.319531825,10833.327319682,1
78,0,0.0073112,10833.327461004,10833.334772200,1
79,0,0.00753129,10833.334907979,10833.342439264,1
80,0,0.00778866,10833.342581991,10833.350370652,1
81,0,0.00726722,10833.350513493,10833.357780711,1
82,1,0.0187818,10833.357926616,10833.376708402,1
83,0,0.00690237,10833.376862387,10833.383764753,1
84,0,0.00709056,10833.384020762,10833.391111318,1
85,0,0.00674841,10833.391263979,10833.398012389,1
86,0,0.00736008,10833.398139152,10833.405499235,1
87,1,0.0182879,10833.405641140,10833.423929062,1
88,0,0.00742079,10833.424072485,10833.431493277,1
89,1,0.0169765,10833.431628221,10833.448604687,1
90,0,0.00782334,10833.448759520,10833.456582860,1
91,0,0.00780747,10833.456723325,10833.464530798,1
92,0,0.00716375,10833.464685065,10833.471848812,1
93,0,0.00792936,10833.471994847,10833.479924205,1
94,0,0.00686848,10833.480104693,10833.486973169,1
95,0,0.00728769,10833.487127693,10833.494415378,1
96,0,0.00780934,10833.494561461,10833.502370804,1
97,0,0.00781032,10833.502550160,10833.510360485,1
98,1,0.0180316,10833.510501993,10833.528533544,1
99,0,0.00798355,10833.528708871,10833.536692423,1
100,0,0.00673391,10833.536888235,10833.543622149,1
101,0,0.00778902,10833.543919985,10833.551709007,1
102,0,0.00754738,10833.551915729,10833.559463104,1
103,0,0.00772556,10833.559607951,10833.567333506,1
104,0,0.00723773,10833.567478458,10833.574716190,1
105,0,0.00769723,10833.574858756,10833.582555985,1
106,0,0.00778708,10833.582699624,10833.590486705,1
107,0,0.00781693,10833.590628693,10833.598445624,1
108,1,0.017919,10833.598587107,10833.616506062,1
109,0,0.00730084,10833.616649645,10833.623950482,1
110,0,0.00778591,10833.624096173,10833.631882086,1
111,0,0.00784282,10833.632025410,10833.639868232,1
112,0,0.00789725,10833.640044931,10833.647942181,1
113,0,0.00766776,10833.648084979,10833.655752743,1
114,0,0.00763268,10833.655954044,10833.663586722,1
115,1,0.0171455,10833.663729408,10833.680874878,1
116,0,0.00723162,10833.681017618,10833.688249241,1
117,0,0.00759529,10833.688393265,10833.695988557,1
118,1,0.0155796,10833.696133389,10833.711712972,1
119,2,0.028558,10833.711932033,10833.740489993,1
120,0,0.00718091,10833.740644089,10833.747824996,1
121,0,0.00710208,10833.747954137,10833.755056221,1
122,1,0.0174813,10833.755195107,10833.772676366,1
123,0,0.00749911,10833.772826533,10833.780325639,1
124,0,0.0066883,10833.780562785,10833.787251088,1
125,1,0.016838,10833.787400673,10833.804238632,1
126,0,0.00734354,10833.804387381,10833.811730919,1
127,1,0.0163153,10833.811928056,10833.828243379,1
128,0,0.00761332,10833.828401732,10833.836015056,1
129,0,0.00771616,10833.836161544,10833.843877700,1
130,1,0.0166685,10833.844018700,10833.860687193,1
131,0,0.0075012,10833.860837222,10833.868338419,1
132,0,0.00742664,10833.868554116,10833.875980756,1
133,0,0.00694727,10833.876123330,10833.883070604,1
134,1,0.0158669,10833.883210318,10833.899077193,1
135,0,0.00701041,10833.899198743,10833.906209152,1
136,0,0.00755121,10833.906349222,10833.913900432,1
137,0,0.00708048,10833.914040152,10833.921120629,1
138,2,0.0304037,10833.921273402,10833.951677128,1
139,0,0.00701932,10833.951883514,10833.958902836,1
140,0,0.00751383,10833.959042794,10833.966556624,1
141,0,0.00708949,10833.966696527,10833.973786020,1
142,0,0.00709284,10833.973926749,10833.981019591,1
143,0,0.00656913,10833.981166097,10833.987735222,1
144,1,0.0160839,10833.987932003,10834.4015857,1
145,0,0.0075698,10834.4190645,10834.11760443,1
146,0,0.00729719,10834.11967586,10834.19264777,1
147,0,0.00752284,10834.19405791,10834.26928628,1
148,0,0.00745636,10834.27068866,10834.34525222,1
149,0,0.00709645,10834.34664637,10834.41761088,1
150,0,0.00707587,10834.41902371,10834.48978241,1
151,0,0.00746582,10834.49131315,10834.56597139,1
152,0,0.00753231,10834.56739557,10834.64271866,1
153,0,0.00707379,10834.64413014,10834.71486804,1
154,1,0.0166685,10834.71628825,10834.88297346,1
155,0,0.00742551,10834.88510671,10834.95936181,1
156,1,0.0156494,10834.96076027,10834.111725413,1
157,1,0.0163916,10834.111924652,10834.128316211,1
158,0,0.00756246,10834.128534413,10834.136096868,1
159,0,0.00766789,10834.136237882,10834.143905773,1
160,0,0.00756843,10834.144047076,10834.151615503,1
161,0,0.0065522,10834.151757076,10834.158309277,1
162,0,0.00701442,10834.158451315,10834.165465735,1
163,2,0.0306095,10834.165606410,10834.196215889,1
164,0,0.00736593,10834.196356450,10834.203722378,1
165,0,0.00762895,10834.203963387,10834.211592336,1
166,2,0.0268602,10834.211837166,10834.238697389,1
167,0,0.00624225,10834.238740940,10834.244983190,1
168,0,0.00613187,10834.245041226,10834.251173093,1
169,0,0.00609237,10834.251212207,10834.257304573,1
170,1,0.0179601,10834.257357872,10834.275318021,1
171,0,0.00655766,10834.275352116,10834.281909780,1
172,0,0.00748106,10834.281929856,10834.289410911,1
173,2,0.0304058,10834.289470254,10834.319876092,1
174,0,0.00693269,10834.319953930,10834.326886615,1
175,2,0.029551,10834.326970229,10834.356521214,1
176,0,0.0070282,10834.356684919,10834.363713116,1
177,0,0.00717626,10834.363943610,10834.371119866,1
