1,0,0.00707009,8725.800768320,8725.807838408,1
2,2,0.0307148,8725.808228647,8725.838943480,1
3,3,0.0446979,8725.839082665,8725.883780543,0
4,3,0.047404,8725.883926424,8725.931330405,0
5,2,0.030682,8725.931476911,8725.962158894,1
6,3,0.0454013,8725.962355995,8726.7757291,0
7,1,0.0189982,8726.7920176,8726.26918397,1
8,0,0.00730964,8726.27056439,8726.34366078,1
9,0,0.00757973,8726.34505999,8726.42085730,1
10,2,0.0284935,8726.42326759,8726.70820286,1
11,3,0.0448292,8726.70956105,8726.115785322,0
12,2,0.0312451,8726.115931373,8726.147176507,1
13,3,0.0484279,8726.147356386,8726.195784331,0
14,1,0.0192313,8726.195930237,8726.215161564,1
15,0,0.00742282,8726.215311988,8726.222734810,1
16,0,0.00709789,8726.222873189,8726.229971075,1
17,0,0.00750315,8726.230110081,8726.237613230,1
18,0,0.00750759,8726.237753488,8726.245261083,1
19,3,0.0463585,8726.245430903,8726.291789445,0
20,0,0.00698383,8726.291948480,8726.298932310,1
21,3,0.0442836,8726.299070626,8726.343354206,0
22,0,0.0071028,8726.343584987,8726.350687783,1
23,2,0.0280954,8726.350826557,8726.378921988,1
24,3,0.0447232,8726.379058616,8726.423781786,0
25,2,0.0312508,8726.423928501,8726.455179278,1
26,3,0.0479733,8726.455316745,8726.503290009,0
27,2,0.0311718,8726.503416729,8726.534588552,1
28,2,0.0283225,8726.534727411,8726.563049926,1
29,1,0.0201296,8726.563242224,8726.583371855,1
30,2,0.0316316,8726.583508153,8726.615139749,1
31,0,0.00732915,8726.615289528,8726.622618676,1
32,1,0.0161599,8726.622755959,8726.638915836,1
33,3,0.0447155,8726.639054738,8726.683770203,0
34,2,0.0312396,8726.683916039,8726.715155647,1
35,3,0.0484818,8726.715291355,8726.763773177,0
36,2,0.0315126,8726.763930772,8726.795443325,1
37,3,0.0478913,8726.795580405,8726.843471737,0
38,2,0.0311865,8726.843615522,8726.874802060,1
39,1,0.0163807,8726.874939344,8726.891320030,1
40,0,0.00657067,8726.891496640,8726.898067307,1
41,3,0.0402731,8726.898262397,8726.938535465,1
42,3,0.0447263,8726.938586480,8726.983312737,0
43,3,0.0478398,8726.983455092,8727.31294931,0
44,2,0.0315879,8727.31417967,8727.63005897,1
45,3,0.0483684,8727.63202461,8727.111570841,0
46,1,0.0187816,8727.111716265,8727.130497884,1
47,3,0.0451849,8727.130634469,8727.175819405,0
48,2,0.0304892,8727.176012078,8727.206501325,1
49,3,0.039925,8727.206641519,8727.246566530,1
50,1,0.0164571,8727.246704522,8727.263161668,1
51,2,0.0314373,8727.263298697,8727.294735987,1
52,1,0.0161522,8727.294872224,8727.311024439,1
53,1,0.0191477,8727.311239780,8727.330387432,1
54,0,0.00655467,8727.330511717,8727.337066390,1
55,0,0.00734761,8727.337181564,8727.344529174,1
56,0,0.00747443,8727.344667144,8727.352141572,1
57,0,0.00702636,8727.352282036,8727.359308397,1
58,1,0.0197156,8727.359452467,8727.379168030,1
59,1,0.0199631,8727.379307477,8727.399270623,1
60,0,0.00702378,8727.399423227,8727.406447009,1
61,3,0.0402876,8727.406586706,8727.446874259,1
62,3,0.0398942,8727.447013092,8727.486907272,1
63,1,0.0162535,8727.487044331,8727.503297789,1
64,3,0.047886,8727.503433897,8727.551319932,0
65,0,0.006816,8727.551505791,8727.558321791,1
66,1,0.0150264,8727.558463727,8727.573490173,1
67,3,0.0408709,8727.573559592,8727.614430503,1
68,0,0.00705971,8727.614478773,8727.621538480,1
69,2,0.0291548,8727.621610415,8727.650765199,1
70,3,0.0391081,8727.650817210,8727.689925342,1
71,0,0.00662893,8727.690058206,8727.696687134,1
72,3,0.0420983,8727.696814370,8727.738912676,1
73,2,0.0279937,8727.739050967,8727.767044634,1
74,3,0.0485288,8727.767252780,8727.815781530,0
75,3,0.0478499,8727.815929789,8727.863779730,0
76,3,0.0476248,8727.863937289,8727.911562113,0
77,3,0.0478201,8727.911709060,8727.959529113,0
78,2,0.0300521,8727.959684801,8727.989736905,1
79,3,0.0407258,8727.989859862,8728.30585700,1
80,3,0.0450554,8728.30724748,8728.75780147,0
81,3,0.0431894,8728.75934849,8728.119124230,1
82,3,0.0480099,8728.119262938,8728.167272852,0
83,0,0.00750239,8728.167430438,8728.174932831,1
84,3,0.0486901,8728.175133897,8728.223824039,0
85,0,0.00657137,8728.223982636,8728.230554001,1
86,1,0.01591,8728.230692456,8728.246602467,1
87,0,0.00755776,8728.246740938,8728.254298695,1
88,0,0.00753156,8728.254439286,8728.261970844,1
89,1,0.0171829,8728.262140030,8728.279322946,1
90,0,0.00750341,8728.279462185,8728.286965592,1
91,2,0.0316383,8728.287163563,8728.318801873,1
92,2,0.0279497,8728.318940772,8728.346890456,1
93,3,0.0448233,8728.347028140,8728.391851480,0
94,1,0.0184512,8728.392034967,8728.410486203,1
